wojewodztwo,powiat_miasto,liczba_przypadkow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
zachodniopomorskie,stargardzki,1,0.08,0,0,0,0,0,136,61,1,60,0,t3214,2021-08-21
zachodniopomorskie,szczecinecki,0,0,0,0,0,0,0,40,37,0,36,1,t3215,2021-08-21
zachodniopomorskie,œwidwiñski,0,0,0,0,0,0,0,13,36,0,36,0,t3216,2021-08-21
zachodniopomorskie,wa³ecki,0,0,0,0,0,0,0,31,52,0,52,0,t3217,2021-08-21
zachodniopomorskie,³obeski,0,0,0,0,0,0,0,15,19,0,19,0,t3218,2021-08-21
zachodniopomorskie,Koszalin,0,0,0,0,0,0,0,180,87,0,87,0,t3261,2021-08-21
zachodniopomorskie,Szczecin,3,0.07,0,0,0,0,2,666,392,4,388,0,t3262,2021-08-21
zachodniopomorskie,Œwinoujœcie,0,0,0,0,0,0,0,64,41,0,41,0,t3263,2021-08-21
Ca³y kraj,Ca³y kraj,107,0.03,0,0,0,134,222,57384,22427,122,22285,20,t0000,2021-08-22
dolnoœl¹skie,boles³awiecki,0,0,0,0,0,0,0,145,50,0,50,0,t0201,2021-08-22
dolnoœl¹skie,dzier¿oniowski,0,0,0,0,0,0,0,70,13,0,13,0,t0202,2021-08-22
dolnoœl¹skie,g³ogowski,0,0,0,0,0,0,1,68,39,0,39,0,t0203,2021-08-22
dolnoœl¹skie,górowski,1,0.29,0,0,0,0,0,22,9,1,8,0,t0204,2021-08-22
dolnoœl¹skie,jaworski,0,0,0,0,0,0,0,45,27,0,27,0,t0205,2021-08-22
dolnoœl¹skie,jeleniogórski,0,0,0,0,0,0,0,92,54,0,54,0,t0206,2021-08-22
dolnoœl¹skie,kamiennogórski,0,0,0,0,0,0,0,55,13,0,13,0,t0207,2021-08-22
dolnoœl¹skie,k³odzki,0,0,0,0,0,0,0,109,61,0,61,0,t0208,2021-08-22
dolnoœl¹skie,legnicki,0,0,0,0,0,0,0,87,24,0,24,0,t0209,2021-08-22
dolnoœl¹skie,lubañski,0,0,0,0,0,0,2,34,15,0,15,0,t0210,2021-08-22
dolnoœl¹skie,lubiñski,1,0.09,0,0,0,0,2,56,41,1,40,0,t0211,2021-08-22
dolnoœl¹skie,lwówecki,0,0,0,0,0,0,1,31,24,0,24,0,t0212,2021-08-22
dolnoœl¹skie,milicki,0,0,0,0,0,0,0,33,9,1,8,0,t0213,2021-08-22
dolnoœl¹skie,oleœnicki,0,0,0,0,0,0,0,141,33,0,33,0,t0214,2021-08-22
dolnoœl¹skie,o³awski,0,0,0,0,0,0,0,239,23,0,23,0,t0215,2021-08-22
dolnoœl¹skie,polkowicki,0,0,0,0,0,0,0,60,28,0,28,0,t0216,2021-08-22
dolnoœl¹skie,strzeliñski,0,0,0,0,0,0,1,22,13,0,13,0,t0217,2021-08-22
dolnoœl¹skie,œredzki,0,0,0,0,0,0,0,85,26,0,26,0,t0218,2021-08-22
dolnoœl¹skie,œwidnicki,0,0,0,0,0,0,0,371,29,0,29,0,t0219,2021-08-22
dolnoœl¹skie,trzebnicki,0,0,0,0,0,0,0,164,46,0,46,0,t0220,2021-08-22
dolnoœl¹skie,wa³brzyski,0,0,0,0,0,0,0,35,16,0,16,0,t0221,2021-08-22
dolnoœl¹skie,wo³owski,0,0,0,0,0,0,0,67,27,0,27,0,t0222,2021-08-22
dolnoœl¹skie,wroc³awski,0,0,0,0,0,0,1,435,85,0,85,0,t0223,2021-08-22
dolnoœl¹skie,z¹bkowicki,0,0,0,0,0,0,0,44,18,0,18,0,t0224,2021-08-22
dolnoœl¹skie,zgorzelecki,0,0,0,0,0,0,0,75,31,0,30,1,t0225,2021-08-22
dolnoœl¹skie,z³otoryjski,0,0,0,0,0,0,0,33,16,0,16,0,t0226,2021-08-22
dolnoœl¹skie,Jelenia Góra,0,0,0,0,0,0,0,88,42,0,42,0,t0261,2021-08-22
dolnoœl¹skie,Legnica,0,0,0,0,0,0,0,330,26,0,26,0,t0262,2021-08-22
dolnoœl¹skie,Wroc³aw,1,0.02,0,0,0,1,5,2306,347,1,345,1,t0264,2021-08-22
dolnoœl¹skie,Wa³brzych,0,0,0,0,0,0,0,113,23,0,23,0,t0265,2021-08-22
kujawsko-pomorskie,aleksandrowski,0,0,0,0,0,2,0,41,17,0,17,0,t0401,2021-08-22
kujawsko-pomorskie,brodnicki,0,0,0,0,0,0,0,39,32,0,32,0,t0402,2021-08-22
kujawsko-pomorskie,bydgoski,0,0,0,0,0,0,0,95,61,0,61,0,t0403,2021-08-22
kujawsko-pomorskie,che³miñski,0,0,0,0,0,0,0,45,13,0,13,0,t0404,2021-08-22
kujawsko-pomorskie,golubsko-dobrzyñski,0,0,0,0,0,0,0,10,13,0,13,0,t0405,2021-08-22
kujawsko-pomorskie,grudzi¹dzki,0,0,0,0,0,0,2,28,16,0,16,0,t0406,2021-08-22
kujawsko-pomorskie,inowroc³awski,0,0,0,0,0,0,0,101,38,0,38,0,t0407,2021-08-22
kujawsko-pomorskie,lipnowski,0,0,0,0,0,0,0,38,15,1,14,0,t0408,2021-08-22
kujawsko-pomorskie,mogileñski,0,0,0,0,0,0,0,26,19,0,19,0,t0409,2021-08-22
kujawsko-pomorskie,nakielski,0,0,0,0,0,0,0,35,29,0,29,0,t0410,2021-08-22
kujawsko-pomorskie,radziejowski,0,0,0,0,0,0,0,11,8,0,8,0,t0411,2021-08-22
kujawsko-pomorskie,rypiñski,0,0,0,0,0,0,0,13,19,0,19,0,t0412,2021-08-22
kujawsko-pomorskie,sêpoleñski,0,0,0,0,0,0,0,21,21,0,21,0,t0413,2021-08-22
kujawsko-pomorskie,œwiecki,0,0,0,0,0,0,0,107,29,0,29,0,t0414,2021-08-22
kujawsko-pomorskie,toruñski,1,0.09,0,0,0,0,0,104,56,1,55,0,t0415,2021-08-22
kujawsko-pomorskie,tucholski,0,0,0,0,0,0,0,17,14,0,14,0,t0416,2021-08-22
kujawsko-pomorskie,w¹brzeski,0,0,0,0,0,0,0,3,3,0,3,0,t0417,2021-08-22
kujawsko-pomorskie,w³oc³awski,0,0,0,0,0,0,0,39,23,0,23,0,t0418,2021-08-22
kujawsko-pomorskie,¿niñski,0,0,0,0,0,0,0,18,90,0,90,0,t0419,2021-08-22
kujawsko-pomorskie,Bydgoszcz,0,0,0,0,0,2,3,551,122,0,120,2,t0461,2021-08-22
kujawsko-pomorskie,Grudzi¹dz,1,0.11,0,0,0,0,1,77,24,1,23,0,t0462,2021-08-22
kujawsko-pomorskie,Toruñ,0,0,0,0,0,0,2,145,80,0,80,0,t0463,2021-08-22
kujawsko-pomorskie,W³oc³awek,0,0,0,0,0,0,0,70,44,0,44,0,t0464,2021-08-22
lubelskie,bialski,0,0,0,0,0,0,1,123,35,0,35,0,t0601,2021-08-22
lubelskie,bi³gorajski,0,0,0,0,0,0,0,262,37,0,37,0,t0602,2021-08-22
lubelskie,che³mski,0,0,0,0,0,0,0,60,31,0,31,0,t0603,2021-08-22
lubelskie,hrubieszowski,0,0,0,0,0,0,0,40,25,0,25,0,t0604,2021-08-22
lubelskie,janowski,0,0,0,0,0,0,1,35,17,0,17,0,t0605,2021-08-22
lubelskie,krasnostawski,0,0,0,0,0,0,0,39,17,0,17,0,t0606,2021-08-22
lubelskie,kraœnicki,0,0,0,0,0,0,1,152,37,0,37,0,t0607,2021-08-22
lubelskie,lubartowski,0,0,0,0,0,0,1,94,24,0,24,0,t0608,2021-08-22
lubelskie,lubelski,0,0,0,0,0,0,1,184,78,0,78,0,t0609,2021-08-22
lubelskie,³êczyñski,0,0,0,0,0,0,0,67,16,0,16,0,t0610,2021-08-22
lubelskie,³ukowski,0,0,0,0,0,0,0,92,27,0,27,0,t0611,2021-08-22
lubelskie,opolski,0,0,0,0,0,0,0,238,9,0,9,0,t0612,2021-08-22
lubelskie,parczewski,0,0,0,0,0,0,0,24,11,0,11,0,t0613,2021-08-22
lubelskie,pu³awski,0,0,0,0,0,0,0,159,29,0,29,0,t0614,2021-08-22
lubelskie,radzyñski,0,0,0,0,0,0,0,92,19,0,19,0,t0615,2021-08-22
lubelskie,rycki,0,0,0,0,0,0,0,56,19,0,19,0,t0616,2021-08-22
lubelskie,œwidnicki,0,0,0,0,0,0,1,30,17,0,17,0,t0617,2021-08-22
lubelskie,tomaszowski,0,0,0,0,0,0,0,81,35,0,35,0,t0618,2021-08-22
lubelskie,w³odawski,0,0,0,0,0,0,0,27,17,0,17,0,t0619,2021-08-22
lubelskie,zamojski,2,0.19,0,0,0,1,0,69,36,2,34,0,t0620,2021-08-22
lubelskie,Bia³a Podlaska,0,0,0,0,0,0,1,81,15,0,15,0,t0661,2021-08-22
lubelskie,Che³m,0,0,0,0,0,0,1,30,25,0,25,0,t0662,2021-08-22
lubelskie,Lublin,1,0.03,0,0,0,1,2,370,176,1,175,0,t0663,2021-08-22
lubelskie,Zamoœæ,0,0,0,0,0,0,0,45,27,0,27,0,t0664,2021-08-22
lubuskie,gorzowski,0,0,0,0,0,0,0,118,19,0,19,0,t0801,2021-08-22
lubuskie,kroœnieñski,0,0,0,0,0,0,0,76,38,0,37,1,t0802,2021-08-22
lubuskie,miêdzyrzecki,0,0,0,0,0,0,0,125,23,0,23,0,t0803,2021-08-22
lubuskie,nowosolski,0,0,0,0,0,1,0,91,57,0,57,0,t0804,2021-08-22
lubuskie,s³ubicki,0,0,0,0,0,0,0,81,13,0,13,0,t0805,2021-08-22
lubuskie,strzelecko-drezdenecki,0,0,0,0,0,0,0,28,10,0,10,0,t0806,2021-08-22
lubuskie,sulêciñski,0,0,0,0,0,0,0,70,10,0,10,0,t0807,2021-08-22
lubuskie,œwiebodziñski,0,0,0,0,0,0,0,86,42,0,42,0,t0808,2021-08-22
lubuskie,zielonogórski,0,0,0,0,0,1,0,117,27,0,27,0,t0809,2021-08-22
lubuskie,¿agañski,0,0,0,0,0,0,1,34,57,0,57,0,t0810,2021-08-22
lubuskie,¿arski,0,0,0,0,0,0,0,92,87,0,87,0,t0811,2021-08-22
lubuskie,wschowski,0,0,0,0,0,0,0,49,37,0,37,0,t0812,2021-08-22
lubuskie,Gorzów Wielkopolski,0,0,0,0,0,0,1,310,36,0,36,0,t0861,2021-08-22
lubuskie,Zielona Góra,0,0,0,0,0,0,4,305,63,0,63,0,t0862,2021-08-22
³ódzkie,be³chatowski,0,0,0,0,0,0,1,136,30,1,28,1,t1001,2021-08-22
³ódzkie,kutnowski,0,0,0,0,0,0,0,155,46,0,46,0,t1002,2021-08-22
³ódzkie,³aski,0,0,0,0,0,0,0,40,28,0,28,0,t1003,2021-08-22
³ódzkie,³êczycki,0,0,0,0,0,0,0,56,13,0,13,0,t1004,2021-08-22
³ódzkie,³owicki,0,0,0,0,0,0,0,88,29,0,29,0,t1005,2021-08-22
³ódzkie,³ódzki wschodni,0,0,0,0,0,0,1,101,45,0,45,0,t1006,2021-08-22
³ódzkie,opoczyñski,0,0,0,0,0,0,0,40,14,0,14,0,t1007,2021-08-22
³ódzkie,pabianicki,0,0,0,0,0,1,0,135,72,0,72,0,t1008,2021-08-22
³ódzkie,pajêczañski,0,0,0,0,0,2,0,67,30,0,30,0,t1009,2021-08-22
³ódzkie,piotrkowski,0,0,0,0,0,0,0,78,44,0,44,0,t1010,2021-08-22
³ódzkie,poddêbicki,0,0,0,0,0,0,0,20,15,0,15,0,t1011,2021-08-22
³ódzkie,radomszczañski,0,0,0,0,0,0,0,149,61,0,61,0,t1012,2021-08-22
³ódzkie,rawski,0,0,0,0,0,0,0,400,20,0,20,0,t1013,2021-08-22
³ódzkie,sieradzki,0,0,0,0,0,1,0,146,52,0,52,0,t1014,2021-08-22
³ódzkie,skierniewicki,0,0,0,0,0,0,0,88,13,0,13,0,t1015,2021-08-22
³ódzkie,tomaszowski,2,0.17,0,0,0,0,1,173,50,2,48,0,t1016,2021-08-22
³ódzkie,wieluñski,0,0,0,0,0,0,0,95,24,0,24,0,t1017,2021-08-22
³ódzkie,wieruszowski,0,0,0,0,0,0,0,62,8,0,8,0,t1018,2021-08-22
³ódzkie,zduñskowolski,0,0,0,0,0,0,0,30,21,0,21,0,t1019,2021-08-22
³ódzkie,zgierski,0,0,0,0,0,1,0,333,76,0,75,1,t1020,2021-08-22
³ódzkie,brzeziñski,0,0,0,0,0,1,0,48,12,0,12,0,t1021,2021-08-22
³ódzkie,£ódŸ,2,0.03,0,0,0,2,5,1643,474,2,472,0,t1061,2021-08-22
³ódzkie,Piotrków Trybunalski,0,0,0,0,0,0,0,117,32,0,32,0,t1062,2021-08-22
³ódzkie,Skierniewice,1,0.21,0,0,0,0,0,56,17,1,16,0,t1063,2021-08-22
ma³opolskie,bocheñski,0,0,0,0,0,0,0,101,78,0,78,0,t1201,2021-08-22
ma³opolskie,brzeski,0,0,0,0,0,0,1,69,102,0,102,0,t1202,2021-08-22
ma³opolskie,chrzanowski,0,0,0,0,0,0,0,93,39,0,39,0,t1203,2021-08-22
ma³opolskie,d¹browski,0,0,0,0,0,0,0,43,47,0,47,0,t1204,2021-08-22
ma³opolskie,gorlicki,0,0,0,0,0,0,2,59,60,0,60,0,t1205,2021-08-22
ma³opolskie,krakowski,0,0,0,0,0,1,1,323,173,0,173,0,t1206,2021-08-22
ma³opolskie,limanowski,0,0,0,0,0,0,0,64,98,0,98,0,t1207,2021-08-22
ma³opolskie,miechowski,0,0,0,0,0,0,0,22,20,0,20,0,t1208,2021-08-22
ma³opolskie,myœlenicki,0,0,0,0,0,1,0,168,52,0,52,0,t1209,2021-08-22
ma³opolskie,nowos¹decki,0,0,0,0,0,0,0,118,103,0,103,0,t1210,2021-08-22
ma³opolskie,nowotarski,1,0.05,0,0,0,2,2,125,152,1,151,0,t1211,2021-08-22
ma³opolskie,olkuski,1,0.09,0,0,0,0,0,48,52,1,51,0,t1212,2021-08-22
ma³opolskie,oœwiêcimski,0,0,0,0,0,1,1,76,52,0,52,0,t1213,2021-08-22
ma³opolskie,proszowicki,0,0,0,0,0,0,0,36,31,0,31,0,t1214,2021-08-22
ma³opolskie,suski,0,0,0,0,0,0,0,61,81,0,80,1,t1215,2021-08-22
ma³opolskie,tarnowski,0,0,0,0,0,0,1,110,170,0,169,1,t1216,2021-08-22
ma³opolskie,tatrzañski,0,0,0,0,0,0,0,63,78,0,78,0,t1217,2021-08-22
ma³opolskie,wadowicki,1,0.06,0,0,0,0,1,122,65,1,64,0,t1218,2021-08-22
ma³opolskie,wielicki,3,0.23,0,0,0,1,1,182,85,3,82,0,t1219,2021-08-22
ma³opolskie,Kraków,4,0.05,0,0,0,0,9,1406,626,5,620,1,t1261,2021-08-22
ma³opolskie,Nowy S¹cz,0,0,0,0,0,0,0,55,61,0,61,0,t1262,2021-08-22
ma³opolskie,Tarnów,0,0,0,0,0,0,1,86,71,0,71,0,t1263,2021-08-22
mazowieckie,bia³obrzeski,0,0,0,0,0,0,0,282,15,0,15,0,t1401,2021-08-22
mazowieckie,ciechanowski,0,0,0,0,0,0,0,52,52,0,52,0,t1402,2021-08-22
mazowieckie,garwoliñski,0,0,0,0,0,0,0,111,22,0,22,0,t1403,2021-08-22
mazowieckie,gostyniñski,0,0,0,0,0,0,0,38,12,0,12,0,t1404,2021-08-22
mazowieckie,grodziski,0,0,0,0,0,0,0,324,42,0,42,0,t1405,2021-08-22
mazowieckie,grójecki,0,0,0,0,0,0,0,2939,40,0,40,0,t1406,2021-08-22
mazowieckie,kozienicki,0,0,0,0,0,0,0,128,14,0,14,0,t1407,2021-08-22
mazowieckie,legionowski,0,0,0,0,0,0,0,197,69,0,69,0,t1408,2021-08-22
mazowieckie,lipski,0,0,0,0,0,0,0,37,10,0,10,0,t1409,2021-08-22
mazowieckie,³osicki,0,0,0,0,0,0,1,54,10,0,10,0,t1410,2021-08-22
mazowieckie,makowski,0,0,0,0,0,0,1,10,14,0,14,0,t1411,2021-08-22
mazowieckie,miñski,0,0,0,0,0,2,0,214,62,0,62,0,t1412,2021-08-22
mazowieckie,m³awski,0,0,0,0,0,0,0,191,37,0,37,0,t1413,2021-08-22
mazowieckie,nowodworski,0,0,0,0,0,0,0,168,41,0,41,0,t1414,2021-08-22
mazowieckie,ostro³êcki,0,0,0,0,0,0,0,42,8,0,8,0,t1415,2021-08-22
mazowieckie,ostrowski,0,0,0,0,0,0,0,50,23,0,23,0,t1416,2021-08-22
mazowieckie,otwocki,0,0,0,0,0,2,1,339,66,0,66,0,t1417,2021-08-22
mazowieckie,piaseczyñski,2,0.11,0,0,0,0,1,992,129,3,126,0,t1418,2021-08-22
mazowieckie,p³ocki,0,0,0,0,0,0,1,131,17,0,17,0,t1419,2021-08-22
mazowieckie,p³oñski,0,0,0,0,0,0,1,598,26,0,26,0,t1420,2021-08-22
mazowieckie,pruszkowski,0,0,0,0,0,1,1,652,113,0,113,0,t1421,2021-08-22
mazowieckie,przasnyski,0,0,0,0,0,0,0,19,26,0,26,0,t1422,2021-08-22
mazowieckie,przysuski,0,0,0,0,0,0,0,99,6,0,6,0,t1423,2021-08-22
mazowieckie,pu³tuski,0,0,0,0,0,0,0,57,13,0,13,0,t1424,2021-08-22
mazowieckie,radomski,0,0,0,0,0,0,0,150,66,0,66,0,t1425,2021-08-22
mazowieckie,siedlecki,0,0,0,0,0,0,0,169,17,0,17,0,t1426,2021-08-22
mazowieckie,sierpecki,0,0,0,0,0,0,0,21,16,0,16,0,t1427,2021-08-22
mazowieckie,sochaczewski,0,0,0,0,0,2,0,406,32,0,32,0,t1428,2021-08-22
mazowieckie,soko³owski,0,0,0,0,0,0,0,57,25,0,25,0,t1429,2021-08-22
mazowieckie,szyd³owiecki,0,0,0,0,0,0,0,13,23,0,23,0,t1430,2021-08-22
mazowieckie,warszawski zachodni,1,0.08,0,0,0,3,0,475,60,1,59,0,t1432,2021-08-22
mazowieckie,wêgrowski,0,0,0,0,0,0,0,47,8,0,8,0,t1433,2021-08-22
mazowieckie,wo³omiñski,1,0.04,0,0,0,0,0,618,110,1,109,0,t1434,2021-08-22
mazowieckie,wyszkowski,0,0,0,0,0,0,0,65,29,0,29,0,t1435,2021-08-22
mazowieckie,zwoleñski,0,0,0,0,0,0,0,69,18,0,18,0,t1436,2021-08-22
mazowieckie,¿uromiñski,0,0,0,0,0,0,0,9,19,0,19,0,t1437,2021-08-22
mazowieckie,¿yrardowski,0,0,0,0,0,0,2,249,35,0,35,0,t1438,2021-08-22
mazowieckie,Ostro³êka,0,0,0,0,0,0,0,36,4,0,4,0,t1461,2021-08-22
mazowieckie,P³ock,0,0,0,0,0,0,1,183,25,0,25,0,t1462,2021-08-22
mazowieckie,Radom,1,0.05,0,0,0,0,1,188,159,1,158,0,t1463,2021-08-22
mazowieckie,Siedlce,0,0,0,0,0,0,2,121,25,0,25,0,t1464,2021-08-22
mazowieckie,Warszawa,6,0.03,0,0,0,62,18,6688,1248,6,1242,0,t1465,2021-08-22
opolskie,brzeski,0,0,0,0,0,0,0,92,24,0,24,0,t1601,2021-08-22
opolskie,g³ubczycki,2,0.44,0,0,0,0,0,32,28,3,25,0,t1602,2021-08-22
opolskie,kêdzierzyñsko-kozielski,0,0,0,0,0,0,1,67,40,0,40,0,t1603,2021-08-22
opolskie,kluczborski,0,0,0,0,0,0,0,51,26,0,26,0,t1604,2021-08-22
opolskie,krapkowicki,0,0,0,0,0,0,0,44,38,0,38,0,t1605,2021-08-22
opolskie,namys³owski,0,0,0,0,0,0,0,80,8,0,8,0,t1606,2021-08-22
opolskie,nyski,1,0.07,0,0,0,1,0,66,38,1,37,0,t1607,2021-08-22
opolskie,oleski,0,0,0,0,0,0,0,46,30,0,30,0,t1608,2021-08-22
opolskie,opolski,0,0,0,0,0,0,0,178,69,0,69,0,t1609,2021-08-22
opolskie,prudnicki,0,0,0,0,0,0,0,25,25,0,25,0,t1610,2021-08-22
opolskie,strzelecki,0,0,0,0,0,0,0,52,49,0,49,0,t1611,2021-08-22
opolskie,Opole,0,0,0,0,0,0,4,602,75,0,75,0,t1661,2021-08-22
podkarpackie,bieszczadzki,0,0,0,0,0,0,1,14,11,0,11,0,t1801,2021-08-22
podkarpackie,brzozowski,1,0.15,0,0,0,0,1,27,27,1,26,0,t1802,2021-08-22
podkarpackie,dêbicki,0,0,0,0,0,0,0,88,101,0,101,0,t1803,2021-08-22
podkarpackie,jaros³awski,2,0.17,0,0,0,0,0,89,84,3,81,0,t1804,2021-08-22
podkarpackie,jasielski,0,0,0,0,0,1,0,48,88,0,88,0,t1805,2021-08-22
podkarpackie,kolbuszowski,2,0.32,0,0,0,0,0,38,69,2,67,0,t1806,2021-08-22
podkarpackie,kroœnieñski,0,0,0,0,0,0,2,63,51,0,51,0,t1807,2021-08-22
podkarpackie,le¿ajski,1,0.14,0,0,0,0,0,78,81,1,80,0,t1808,2021-08-22
podkarpackie,lubaczowski,0,0,0,0,0,0,0,39,36,0,35,1,t1809,2021-08-22
podkarpackie,³añcucki,0,0,0,0,0,0,2,41,82,0,82,0,t1810,2021-08-22
podkarpackie,mielecki,0,0,0,0,0,0,2,77,75,0,75,0,t1811,2021-08-22
podkarpackie,ni¿añski,2,0.30,0,0,0,0,1,46,57,2,55,0,t1812,2021-08-22
podkarpackie,przemyski,3,0.41,0,0,0,0,0,98,53,3,50,0,t1813,2021-08-22
podkarpackie,przeworski,0,0,0,0,0,0,0,51,65,0,65,0,t1814,2021-08-22
podkarpackie,ropczycko-sêdziszowski,0,0,0,0,0,1,0,23,73,0,73,0,t1815,2021-08-22
podkarpackie,rzeszowski,1,0.06,0,0,0,0,0,123,165,2,163,0,t1816,2021-08-22
podkarpackie,sanocki,0,0,0,0,0,0,0,93,77,0,77,0,t1817,2021-08-22
podkarpackie,stalowowolski,0,0,0,0,0,0,4,80,40,0,40,0,t1818,2021-08-22
podkarpackie,strzy¿owski,0,0,0,0,0,1,0,23,38,0,38,0,t1819,2021-08-22
podkarpackie,tarnobrzeski,0,0,0,0,0,0,1,19,28,0,28,0,t1820,2021-08-22
podkarpackie,leski,0,0,0,0,0,0,0,29,15,0,15,0,t1821,2021-08-22
podkarpackie,Krosno,0,0,0,0,0,0,0,86,37,0,37,0,t1861,2021-08-22
podkarpackie,Przemyœl,0,0,0,0,0,0,1,92,35,0,35,0,t1862,2021-08-22
podkarpackie,Rzeszów,1,0.05,0,0,0,3,1,248,212,1,211,0,t1863,2021-08-22
podkarpackie,Tarnobrzeg,0,0,0,0,0,0,1,22,33,0,33,0,t1864,2021-08-22
podlaskie,augustowski,1,0.17,0,0,0,0,0,38,20,1,19,0,t2001,2021-08-22
podlaskie,bia³ostocki,1,0.07,0,0,0,0,2,181,76,1,74,1,t2002,2021-08-22
podlaskie,bielski,0,0,0,0,0,1,0,67,24,0,24,0,t2003,2021-08-22
podlaskie,grajewski,0,0,0,0,0,0,0,28,21,0,21,0,t2004,2021-08-22
podlaskie,hajnowski,0,0,0,0,0,0,0,40,15,0,15,0,t2005,2021-08-22
podlaskie,kolneñski,0,0,0,0,0,1,0,11,16,0,16,0,t2006,2021-08-22
podlaskie,³om¿yñski,0,0,0,0,0,3,0,44,19,0,19,0,t2007,2021-08-22
podlaskie,moniecki,0,0,0,0,0,1,0,21,17,0,17,0,t2008,2021-08-22
podlaskie,sejneñski,0,0,0,0,0,0,0,28,8,0,8,0,t2009,2021-08-22
podlaskie,siemiatycki,0,0,0,0,0,0,0,35,16,0,16,0,t2010,2021-08-22
podlaskie,sokólski,0,0,0,0,0,0,1,67,22,0,22,0,t2011,2021-08-22
podlaskie,suwalski,0,0,0,0,0,0,0,16,11,0,11,0,t2012,2021-08-22
podlaskie,wysokomazowiecki,0,0,0,0,0,0,0,29,15,0,15,0,t2013,2021-08-22
podlaskie,zambrowski,0,0,0,0,0,0,0,117,26,0,26,0,t2014,2021-08-22
podlaskie,Bia³ystok,2,0.07,0,0,0,3,2,371,144,2,141,1,t2061,2021-08-22
podlaskie,£om¿a,0,0,0,0,0,0,0,33,44,0,44,0,t2062,2021-08-22
podlaskie,Suwa³ki,0,0,0,0,0,0,0,47,15,0,15,0,t2063,2021-08-22
pomorskie,bytowski,0,0,0,0,0,0,0,81,64,0,64,0,t2201,2021-08-22
pomorskie,chojnicki,0,0,0,0,0,0,0,72,25,0,25,0,t2202,2021-08-22
pomorskie,cz³uchowski,0,0,0,0,0,0,0,32,22,0,22,0,t2203,2021-08-22
pomorskie,gdañski,1,0.08,0,0,0,0,1,192,93,1,92,0,t2204,2021-08-22
pomorskie,kartuski,1,0.07,0,0,0,0,2,289,109,1,108,0,t2205,2021-08-22
pomorskie,koœcierski,0,0,0,0,0,0,1,42,53,0,53,0,t2206,2021-08-22
pomorskie,kwidzyñski,0,0,0,0,0,0,0,78,45,0,45,0,t2207,2021-08-22
pomorskie,lêborski,0,0,0,0,0,0,0,66,30,0,30,0,t2208,2021-08-22
pomorskie,malborski,0,0,0,0,0,0,3,20,33,0,33,0,t2209,2021-08-22
pomorskie,nowodworski,0,0,0,0,0,0,0,33,17,0,17,0,t2210,2021-08-22
pomorskie,pucki,0,0,0,0,0,0,0,75,60,0,60,0,t2211,2021-08-22
pomorskie,s³upski,1,0.10,0,0,0,0,0,123,83,2,81,0,t2212,2021-08-22
pomorskie,starogardzki,1,0.08,0,0,0,0,0,95,59,1,58,0,t2213,2021-08-22
pomorskie,tczewski,1,0.09,0,0,0,0,0,150,42,1,41,0,t2214,2021-08-22
pomorskie,wejherowski,2,0.09,0,0,0,0,0,258,155,3,152,0,t2215,2021-08-22
pomorskie,sztumski,0,0,0,0,0,0,2,22,15,0,15,0,t2216,2021-08-22
pomorskie,Gdañsk,4,0.08,0,0,0,0,11,1256,356,4,351,1,t2261,2021-08-22
pomorskie,Gdynia,1,0.04,0,0,0,0,3,289,185,1,184,0,t2262,2021-08-22
pomorskie,S³upsk,1,0.11,0,0,0,0,0,148,78,1,77,0,t2263,2021-08-22
pomorskie,Sopot,1,0.28,0,0,0,0,0,62,56,1,54,1,t2264,2021-08-22
œl¹skie,bêdziñski,0,0,0,0,0,1,0,181,81,0,81,0,t2401,2021-08-22
œl¹skie,bielski,0,0,0,0,0,0,0,135,89,0,89,0,t2402,2021-08-22
œl¹skie,cieszyñski,0,0,0,0,0,0,0,137,107,0,107,0,t2403,2021-08-22
œl¹skie,czêstochowski,2,0.15,0,0,0,0,1,96,80,2,78,0,t2404,2021-08-22
œl¹skie,gliwicki,1,0.09,0,0,0,3,3,179,61,1,60,0,t2405,2021-08-22
œl¹skie,k³obucki,0,0,0,0,0,0,0,95,31,0,31,0,t2406,2021-08-22
œl¹skie,lubliniecki,0,0,0,0,0,0,0,58,32,0,32,0,t2407,2021-08-22
œl¹skie,miko³owski,0,0,0,0,0,0,6,66,70,0,70,0,t2408,2021-08-22
œl¹skie,myszkowski,0,0,0,0,0,0,0,90,35,0,35,0,t2409,2021-08-22
œl¹skie,pszczyñski,0,0,0,0,0,0,2,77,48,0,48,0,t2410,2021-08-22
œl¹skie,raciborski,0,0,0,0,0,0,0,53,79,0,79,0,t2411,2021-08-22
œl¹skie,rybnicki,0,0,0,0,0,0,1,51,30,0,30,0,t2412,2021-08-22
œl¹skie,tarnogórski,0,0,0,0,0,0,1,132,83,0,83,0,t2413,2021-08-22
œl¹skie,bieruñsko-lêdziñski,0,0,0,0,0,0,0,68,14,0,14,0,t2414,2021-08-22
œl¹skie,wodzis³awski,0,0,0,0,0,0,0,92,63,0,63,0,t2415,2021-08-22
